function,strategy,dim,seed,fx
griewank,ArithmeticMeanCenterStrategy,5,2023,0.0
griewank,ArithmeticMeanCenterStrategy,5,86,0.11092094550316545
griewank,ArithmeticMeanCenterStrategy,5,1000,0.05662099667287135
griewank,ArithmeticMeanCenterStrategy,5,2000,0.0246370610601635
griewank,ArithmeticMeanCenterStrategy,5,1232,0.017236111917661612
griewank,ArithmeticMeanCenterStrategy,5,10023,0.009857284607820982
griewank,ArithmeticMeanCenterStrategy,5,12,0.009864672061006163
griewank,ArithmeticMeanCenterStrategy,5,675,0.009857284607820982
griewank,ArithmeticMeanCenterStrategy,5,55,0.022185660857256484
griewank,ArithmeticMeanCenterStrategy,5,43,0.01477977675482589
griewank,ArithmeticMeanCenterStrategy,5,34534,0.02956202786546347
griewank,ArithmeticMeanCenterStrategy,5,22222,0.05668984986281622
griewank,MedianCenterStrategy,5,42,0.08865408907174188
griewank,MedianCenterStrategy,5,123,0.022156143668715544
griewank,MedianCenterStrategy,5,7,1.061351801433444
griewank,MedianCenterStrategy,5,2024,0.364794853991411
griewank,MedianCenterStrategy,5,999,0.017236111917661723
griewank,MedianCenterStrategy,5,1,1.049121575430911
griewank,MedianCenterStrategy,5,314,0.012320988875106909
griewank,MedianCenterStrategy,5,2718,0.012316072641752385
griewank,MedianCenterStrategy,5,2023,0.029586628608529564
griewank,MedianCenterStrategy,5,86,0.014772407722823178
griewank,MedianCenterStrategy,5,1000,0.0
griewank,MedianCenterStrategy,5,2000,0.041875631924900736
griewank,MedianCenterStrategy,5,1232,0.03447713173837863
griewank,MedianCenterStrategy,5,10023,0.9091929164215541
griewank,MedianCenterStrategy,5,12,0.03203556135583352
griewank,MedianCenterStrategy,5,675,0.032013427657037186
griewank,MedianCenterStrategy,5,55,0.015952834385324244
griewank,MedianCenterStrategy,5,43,0.054172022548859
griewank,MedianCenterStrategy,5,34534,0.04188053777073697
griewank,MedianCenterStrategy,5,22222,0.999002658871117
griewank,WeightedFitnessCenterStrategy,5,42,0.017236111917661612
griewank,WeightedFitnessCenterStrategy,5,123,0.032045416435265484
griewank,WeightedFitnessCenterStrategy,5,7,0.007396040334115117
griewank,WeightedFitnessCenterStrategy,5,2024,0.05417202254885889
griewank,WeightedFitnessCenterStrategy,5,999,0.019697356010341283
griewank,WeightedFitnessCenterStrategy,5,1,0.0
griewank,WeightedFitnessCenterStrategy,5,314,0.009857284607820982
griewank,WeightedFitnessCenterStrategy,5,2718,0.012320988875106686
griewank,WeightedFitnessCenterStrategy,5,2023,0.03447713173837852
griewank,WeightedFitnessCenterStrategy,5,86,0.07880172677896113
griewank,WeightedFitnessCenterStrategy,5,1000,0.03447713173837841
griewank,WeightedFitnessCenterStrategy,5,2000,0.022185660857256595
griewank,WeightedFitnessCenterStrategy,5,1232,0.0517796767550911
griewank,WeightedFitnessCenterStrategy,5,10023,0.009857284607820871
griewank,WeightedFitnessCenterStrategy,5,12,0.046795657186635586
griewank,WeightedFitnessCenterStrategy,5,675,0.014772407722822956
griewank,WeightedFitnessCenterStrategy,5,55,0.04928152725757229
griewank,WeightedFitnessCenterStrategy,5,43,0.03945868819541687
griewank,WeightedFitnessCenterStrategy,5,34534,0.04188053777073697
griewank,WeightedFitnessCenterStrategy,5,22222,0.024637061060163723
griewank,WeightedRankCenterStrategy,5,42,0.024637061060163723
griewank,WeightedRankCenterStrategy,5,123,0.032013427657037075
griewank,WeightedRankCenterStrategy,5,7,0.05176490507757425
griewank,WeightedRankCenterStrategy,5,2024,0.04434180347226624
griewank,WeightedRankCenterStrategy,5,999,0.03202081548147939
griewank,WeightedRankCenterStrategy,5,1,0.022185660857256595
griewank,WeightedRankCenterStrategy,5,314,0.024637061060163945
griewank,WeightedRankCenterStrategy,5,2718,0.017236111917661723
griewank,WeightedRankCenterStrategy,5,2023,0.0270933960873061
griewank,WeightedRankCenterStrategy,5,86,0.029552183692774348
griewank,WeightedRankCenterStrategy,5,1000,0.014772407722823067
griewank,WeightedRankCenterStrategy,5,2000,0.0270933960873061
griewank,WeightedRankCenterStrategy,5,1232,0.009857284607820982
griewank,WeightedRankCenterStrategy,5,10023,0.04434180347226624
griewank,WeightedRankCenterStrategy,5,12,0.009864672061006274
griewank,WeightedRankCenterStrategy,5,675,0.012320988875106798
griewank,WeightedRankCenterStrategy,5,55,0.04436640481843768
griewank,WeightedRankCenterStrategy,5,43,0.012320988875106798
griewank,WeightedRankCenterStrategy,5,34534,0.009857284607820871
griewank,WeightedRankCenterStrategy,5,22222,0.0
griewank,TrimmedMeanCenterStrategy,5,42,0.014772407722823067
griewank,TrimmedMeanCenterStrategy,5,123,1.112796952080209
griewank,TrimmedMeanCenterStrategy,5,7,0.034501751530079616
griewank,TrimmedMeanCenterStrategy,5,2024,0.027100783803084116
griewank,TrimmedMeanCenterStrategy,5,999,0.05174277116122816
griewank,TrimmedMeanCenterStrategy,5,1,0.04434180347226613
griewank,TrimmedMeanCenterStrategy,5,314,0.02709339608730621
griewank,TrimmedMeanCenterStrategy,5,2718,0.04436640481843768
griewank,TrimmedMeanCenterStrategy,5,2023,0.0
griewank,TrimmedMeanCenterStrategy,5,86,0.007396040334115117
griewank,TrimmedMeanCenterStrategy,5,1000,0.009857284607821093
griewank,TrimmedMeanCenterStrategy,5,2000,0.009857284607820982
griewank,TrimmedMeanCenterStrategy,5,1232,0.007396040334115117
griewank,TrimmedMeanCenterStrategy,5,10023,0.024637061060163834
griewank,TrimmedMeanCenterStrategy,5,12,1.0424618431834654
griewank,TrimmedMeanCenterStrategy,5,675,0.07146225898067926
griewank,TrimmedMeanCenterStrategy,5,55,0.05173291567079186
griewank,TrimmedMeanCenterStrategy,5,43,0.04682273973682405
griewank,TrimmedMeanCenterStrategy,5,34534,0.012320988875106909
griewank,TrimmedMeanCenterStrategy,5,22222,0.0295644661767136
griewank,ArithmeticMeanCenterStrategy,10,42,0.007396040334115117
griewank,ArithmeticMeanCenterStrategy,10,123,0.0
griewank,ArithmeticMeanCenterStrategy,10,7,0.0
griewank,ArithmeticMeanCenterStrategy,10,2024,0.014779776754825669
griewank,ArithmeticMeanCenterStrategy,10,999,0.0
griewank,ArithmeticMeanCenterStrategy,10,1,0.0
griewank,ArithmeticMeanCenterStrategy,10,314,0.0
griewank,ArithmeticMeanCenterStrategy,10,2718,0.0
griewank,ArithmeticMeanCenterStrategy,10,2023,0.0
griewank,ArithmeticMeanCenterStrategy,10,86,0.0
griewank,ArithmeticMeanCenterStrategy,10,1000,0.007396040334115006
griewank,ArithmeticMeanCenterStrategy,10,2000,0.0
griewank,ArithmeticMeanCenterStrategy,10,1232,0.0
griewank,ArithmeticMeanCenterStrategy,10,10023,0.024637061060163612
griewank,ArithmeticMeanCenterStrategy,10,12,0.0
griewank,ArithmeticMeanCenterStrategy,10,675,0.01231607251926159
griewank,ArithmeticMeanCenterStrategy,10,55,0.027061469963133966
griewank,ArithmeticMeanCenterStrategy,10,43,0.0
griewank,ArithmeticMeanCenterStrategy,10,34534,0.0
griewank,ArithmeticMeanCenterStrategy,10,22222,0.0
griewank,MedianCenterStrategy,10,42,1.0290847556771021
griewank,MedianCenterStrategy,10,123,1.0987836218533935
griewank,MedianCenterStrategy,10,7,0.9798770452146428
griewank,MedianCenterStrategy,10,2024,1.023829476776309
griewank,MedianCenterStrategy,10,999,0.03440121295364729
griewank,MedianCenterStrategy,10,1,1.0347289939920372
griewank,MedianCenterStrategy,10,314,1.03015487524597
griewank,MedianCenterStrategy,10,2718,1.1692913051687175
griewank,MedianCenterStrategy,10,2023,1.206406862383049
griewank,MedianCenterStrategy,10,86,1.046494301884076
griewank,MedianCenterStrategy,10,1000,1.0063949900481086
griewank,MedianCenterStrategy,10,2000,1.0086296176329386
griewank,MedianCenterStrategy,10,1232,1.0124144304018527
griewank,MedianCenterStrategy,10,10023,0.9898452506594391
griewank,MedianCenterStrategy,10,12,0.9919137971403089
griewank,MedianCenterStrategy,10,675,1.613781897972017
griewank,MedianCenterStrategy,10,55,1.08271045510223
griewank,MedianCenterStrategy,10,43,1.0216942317699687
griewank,MedianCenterStrategy,10,34534,1.0187006497157094
griewank,MedianCenterStrategy,10,22222,1.04078577622665
griewank,WeightedFitnessCenterStrategy,10,42,0.0
griewank,WeightedFitnessCenterStrategy,10,123,0.0
griewank,WeightedFitnessCenterStrategy,10,7,0.0
griewank,WeightedFitnessCenterStrategy,10,2024,0.01477977675482589
griewank,WeightedFitnessCenterStrategy,10,999,0.0
griewank,WeightedFitnessCenterStrategy,10,1,0.0
griewank,WeightedFitnessCenterStrategy,10,314,0.007396040334115117
griewank,WeightedFitnessCenterStrategy,10,2718,0.0
griewank,WeightedFitnessCenterStrategy,10,2023,0.0
griewank,WeightedFitnessCenterStrategy,10,86,0.0
griewank,WeightedFitnessCenterStrategy,10,1000,0.012320988875106798
griewank,WeightedFitnessCenterStrategy,10,2000,0.0
griewank,WeightedFitnessCenterStrategy,10,1232,0.009857284607820982
griewank,WeightedFitnessCenterStrategy,10,10023,0.0
griewank,WeightedFitnessCenterStrategy,10,12,0.012320988875106798
griewank,WeightedFitnessCenterStrategy,10,675,0.0
griewank,WeightedFitnessCenterStrategy,10,55,0.0
griewank,WeightedFitnessCenterStrategy,10,43,0.0
griewank,WeightedFitnessCenterStrategy,10,34534,0.007396040334115117
griewank,WeightedFitnessCenterStrategy,10,22222,0.0
griewank,WeightedRankCenterStrategy,10,42,0.012320988875106798
griewank,WeightedRankCenterStrategy,10,123,0.0
griewank,WeightedRankCenterStrategy,10,7,0.029552183692774348
griewank,WeightedRankCenterStrategy,10,2024,0.0
griewank,WeightedRankCenterStrategy,10,999,0.0
griewank,WeightedRankCenterStrategy,10,1,0.0
griewank,WeightedRankCenterStrategy,10,314,0.019677734558037452
griewank,WeightedRankCenterStrategy,10,2718,0.0
griewank,WeightedRankCenterStrategy,10,2023,0.0
griewank,WeightedRankCenterStrategy,10,86,0.0
griewank,WeightedRankCenterStrategy,10,1000,0.007396040334115006
griewank,WeightedRankCenterStrategy,10,2000,0.0
griewank,WeightedRankCenterStrategy,10,1232,0.012320988875106798
griewank,WeightedRankCenterStrategy,10,10023,0.0
griewank,WeightedRankCenterStrategy,10,12,0.0
griewank,WeightedRankCenterStrategy,10,675,0.017236111917661612
griewank,WeightedRankCenterStrategy,10,55,0.0
griewank,WeightedRankCenterStrategy,10,43,0.0
griewank,WeightedRankCenterStrategy,10,34534,0.007396040334115117
griewank,WeightedRankCenterStrategy,10,22222,0.014772407722823178
griewank,TrimmedMeanCenterStrategy,10,42,0.0
griewank,TrimmedMeanCenterStrategy,10,123,0.0
griewank,TrimmedMeanCenterStrategy,10,7,0.019677734558037563
griewank,TrimmedMeanCenterStrategy,10,2024,0.007396040334115117
griewank,TrimmedMeanCenterStrategy,10,999,0.0
griewank,TrimmedMeanCenterStrategy,10,1,0.0123160725192617
griewank,TrimmedMeanCenterStrategy,10,314,0.01477977675482589
griewank,TrimmedMeanCenterStrategy,10,2718,0.0
griewank,TrimmedMeanCenterStrategy,10,2023,0.0
griewank,TrimmedMeanCenterStrategy,10,86,0.007396040334115006
griewank,TrimmedMeanCenterStrategy,10,1000,0.007396040334115117
griewank,TrimmedMeanCenterStrategy,10,2000,0.0
griewank,TrimmedMeanCenterStrategy,10,1232,0.014772407722823178
griewank,TrimmedMeanCenterStrategy,10,10023,0.0
griewank,TrimmedMeanCenterStrategy,10,12,0.0
griewank,TrimmedMeanCenterStrategy,10,675,0.0
griewank,TrimmedMeanCenterStrategy,10,55,0.0
griewank,TrimmedMeanCenterStrategy,10,43,0.0
griewank,TrimmedMeanCenterStrategy,10,34534,0.022126733432877743
griewank,TrimmedMeanCenterStrategy,10,22222,0.007396040334115117
griewank,ArithmeticMeanCenterStrategy,20,42,0.0
griewank,ArithmeticMeanCenterStrategy,20,123,0.0
griewank,ArithmeticMeanCenterStrategy,20,7,0.0
griewank,ArithmeticMeanCenterStrategy,20,2024,0.0
griewank,ArithmeticMeanCenterStrategy,20,999,0.007396040334115117
griewank,ArithmeticMeanCenterStrategy,20,1,0.0
griewank,ArithmeticMeanCenterStrategy,20,314,0.0
griewank,ArithmeticMeanCenterStrategy,20,2718,0.0
griewank,ArithmeticMeanCenterStrategy,20,2023,0.0
griewank,ArithmeticMeanCenterStrategy,20,86,0.0
griewank,ArithmeticMeanCenterStrategy,20,1000,0.0
griewank,ArithmeticMeanCenterStrategy,20,2000,0.0
griewank,ArithmeticMeanCenterStrategy,20,1232,0.0
griewank,ArithmeticMeanCenterStrategy,20,10023,0.009857284607820871
griewank,ArithmeticMeanCenterStrategy,20,12,0.0
griewank,ArithmeticMeanCenterStrategy,20,675,0.0
griewank,ArithmeticMeanCenterStrategy,20,55,0.0
griewank,ArithmeticMeanCenterStrategy,20,43,0.0
griewank,ArithmeticMeanCenterStrategy,20,34534,0.0
griewank,ArithmeticMeanCenterStrategy,20,22222,0.0
griewank,MedianCenterStrategy,20,42,0.9221635050977655
griewank,MedianCenterStrategy,20,123,2.1094237467877974e-15
griewank,MedianCenterStrategy,20,7,1.0219008676601273
griewank,MedianCenterStrategy,20,2024,0.3208824257012586
griewank,MedianCenterStrategy,20,999,0.986698279453873
griewank,MedianCenterStrategy,20,1,1.010558285806647
griewank,MedianCenterStrategy,20,314,0.8462296528676803
griewank,MedianCenterStrategy,20,2718,0.0058342775747293185
griewank,MedianCenterStrategy,20,2023,0.009922313442116804
griewank,MedianCenterStrategy,20,86,2.886579864025407e-15
griewank,MedianCenterStrategy,20,1000,1.1102230246251565e-16
griewank,MedianCenterStrategy,20,2000,0.012316072520817456
griewank,MedianCenterStrategy,20,1232,0.0003254229698483879
griewank,MedianCenterStrategy,20,10023,0.9940981260392674
griewank,MedianCenterStrategy,20,12,5.19850657665355e-06
griewank,MedianCenterStrategy,20,675,0.8888089801542615
griewank,MedianCenterStrategy,20,55,0.008671520260825072
griewank,MedianCenterStrategy,20,43,0.013005134494878279
griewank,MedianCenterStrategy,20,34534,5.7053054725031416e-08
griewank,MedianCenterStrategy,20,22222,0.023602537394819212
griewank,WeightedFitnessCenterStrategy,20,42,0.007396040334115117
griewank,WeightedFitnessCenterStrategy,20,123,0.0
griewank,WeightedFitnessCenterStrategy,20,7,0.0
griewank,WeightedFitnessCenterStrategy,20,2024,0.0
griewank,WeightedFitnessCenterStrategy,20,999,0.0
griewank,WeightedFitnessCenterStrategy,20,1,0.0
griewank,WeightedFitnessCenterStrategy,20,314,0.0
griewank,WeightedFitnessCenterStrategy,20,2718,0.0
griewank,WeightedFitnessCenterStrategy,20,2023,0.007396040334115117
griewank,WeightedFitnessCenterStrategy,20,86,0.0
griewank,WeightedFitnessCenterStrategy,20,1000,0.0
griewank,WeightedFitnessCenterStrategy,20,2000,0.0
griewank,WeightedFitnessCenterStrategy,20,1232,0.0
griewank,WeightedFitnessCenterStrategy,20,10023,0.0
griewank,WeightedFitnessCenterStrategy,20,12,0.0
griewank,WeightedFitnessCenterStrategy,20,675,0.0
griewank,WeightedFitnessCenterStrategy,20,55,0.0
griewank,WeightedFitnessCenterStrategy,20,43,0.0
griewank,WeightedFitnessCenterStrategy,20,34534,0.0
griewank,WeightedFitnessCenterStrategy,20,22222,0.0
griewank,WeightedRankCenterStrategy,20,42,0.0
griewank,WeightedRankCenterStrategy,20,123,0.0
griewank,WeightedRankCenterStrategy,20,7,0.0
griewank,WeightedRankCenterStrategy,20,2024,0.0
griewank,WeightedRankCenterStrategy,20,999,0.0
griewank,WeightedRankCenterStrategy,20,1,0.0
griewank,WeightedRankCenterStrategy,20,314,0.0
griewank,WeightedRankCenterStrategy,20,2718,0.009857284607820871
griewank,WeightedRankCenterStrategy,20,2023,0.0
griewank,WeightedRankCenterStrategy,20,86,0.0
griewank,WeightedRankCenterStrategy,20,1000,0.0
griewank,WeightedRankCenterStrategy,20,2000,0.0
griewank,WeightedRankCenterStrategy,20,1232,0.0
griewank,WeightedRankCenterStrategy,20,10023,0.0
griewank,WeightedRankCenterStrategy,20,12,0.0
griewank,WeightedRankCenterStrategy,20,675,0.0
griewank,WeightedRankCenterStrategy,20,55,0.0
griewank,WeightedRankCenterStrategy,20,43,0.0
griewank,WeightedRankCenterStrategy,20,34534,0.0
griewank,WeightedRankCenterStrategy,20,22222,0.0
griewank,TrimmedMeanCenterStrategy,20,42,0.0
griewank,TrimmedMeanCenterStrategy,20,123,0.0
griewank,TrimmedMeanCenterStrategy,20,7,0.0
griewank,TrimmedMeanCenterStrategy,20,2024,0.007396040334115117
griewank,TrimmedMeanCenterStrategy,20,999,0.0
griewank,TrimmedMeanCenterStrategy,20,1,0.0
griewank,TrimmedMeanCenterStrategy,20,314,0.0
griewank,TrimmedMeanCenterStrategy,20,2718,0.0
griewank,TrimmedMeanCenterStrategy,20,2023,0.0
griewank,TrimmedMeanCenterStrategy,20,86,0.0
griewank,TrimmedMeanCenterStrategy,20,1000,0.0
griewank,TrimmedMeanCenterStrategy,20,2000,0.0
griewank,TrimmedMeanCenterStrategy,20,1232,0.0
griewank,TrimmedMeanCenterStrategy,20,10023,0.0
griewank,TrimmedMeanCenterStrategy,20,12,0.0
griewank,TrimmedMeanCenterStrategy,20,675,0.0
griewank,TrimmedMeanCenterStrategy,20,55,0.0
griewank,TrimmedMeanCenterStrategy,20,43,0.0
griewank,TrimmedMeanCenterStrategy,20,34534,0.0
griewank,TrimmedMeanCenterStrategy,20,22222,0.0
zakharov,ArithmeticMeanCenterStrategy,2,42,4.9992909988877344e-24
zakharov,ArithmeticMeanCenterStrategy,2,123,9.19706206262564e-24
zakharov,ArithmeticMeanCenterStrategy,2,7,7.062584422851705e-26
zakharov,ArithmeticMeanCenterStrategy,2,2024,2.3822372984400135e-24
zakharov,ArithmeticMeanCenterStrategy,2,999,2.7044413900956192e-24
zakharov,ArithmeticMeanCenterStrategy,2,1,2.1565263241588706e-24
zakharov,ArithmeticMeanCenterStrategy,2,314,5.083780960814658e-24
zakharov,ArithmeticMeanCenterStrategy,2,2718,1.8446309328170687e-24
zakharov,ArithmeticMeanCenterStrategy,2,2023,4.0974793807366027e-25
zakharov,ArithmeticMeanCenterStrategy,2,86,4.8381333009594125e-24
zakharov,ArithmeticMeanCenterStrategy,2,1000,7.460379477687349e-25
zakharov,ArithmeticMeanCenterStrategy,2,2000,8.013195951308717e-24
zakharov,ArithmeticMeanCenterStrategy,2,1232,4.0024373554598896e-24
zakharov,ArithmeticMeanCenterStrategy,2,10023,5.384846680673845e-25
zakharov,ArithmeticMeanCenterStrategy,2,12,5.538826274276607e-25
zakharov,ArithmeticMeanCenterStrategy,2,675,2.0244323268160163e-24
zakharov,ArithmeticMeanCenterStrategy,2,55,1.0662988589627767e-23
zakharov,ArithmeticMeanCenterStrategy,2,43,2.2895725122033274e-24
zakharov,ArithmeticMeanCenterStrategy,2,34534,8.64377222100042e-25
zakharov,ArithmeticMeanCenterStrategy,2,22222,1.8964140120741893e-23
zakharov,MedianCenterStrategy,2,42,1.0104094349786331e-23
zakharov,MedianCenterStrategy,2,123,3.080973152489891e-23
zakharov,MedianCenterStrategy,2,7,1.1259716994340425e-24
zakharov,MedianCenterStrategy,2,2024,1.9156737516952555e-23
zakharov,MedianCenterStrategy,2,999,9.274088633122208e-24
zakharov,MedianCenterStrategy,2,1,5.237691222848377e-24
zakharov,MedianCenterStrategy,2,314,6.316640840297469e-25
zakharov,MedianCenterStrategy,2,2718,1.4992907718704702e-23
zakharov,MedianCenterStrategy,2,2023,6.336583860566538e-24
zakharov,MedianCenterStrategy,2,86,6.307291911923663e-24
zakharov,MedianCenterStrategy,2,1000,1.6617845362144286e-24
zakharov,MedianCenterStrategy,2,2000,5.960195978324404e-24
zakharov,MedianCenterStrategy,2,1232,1.925978764775145e-23
zakharov,MedianCenterStrategy,2,10023,7.998948389644807e-24
zakharov,MedianCenterStrategy,2,12,6.2981043762649294e-24
zakharov,MedianCenterStrategy,2,675,1.376099784650189e-23
zakharov,MedianCenterStrategy,2,55,2.3210672875825997e-23
zakharov,MedianCenterStrategy,2,43,4.7649841258374665e-24
zakharov,MedianCenterStrategy,2,34534,2.7937685296932323e-24
zakharov,MedianCenterStrategy,2,22222,2.7991243992416677e-23
zakharov,WeightedFitnessCenterStrategy,2,42,3.1523869781345707e-23
zakharov,WeightedFitnessCenterStrategy,2,123,9.210509912658514e-24
zakharov,WeightedFitnessCenterStrategy,2,7,1.6407598777374086e-24
zakharov,WeightedFitnessCenterStrategy,2,2024,8.197975372471052e-25
zakharov,WeightedFitnessCenterStrategy,2,999,6.063888438557992e-26
